id,section_id,line_id,created_at,updated_at,city_id
2891,1286,339,2017-11-21 00:00:00,2017-11-21 00:00:00,252
2892,1287,340,2017-11-21 00:00:00,2017-11-21 00:00:00,252
2893,1344,329,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2894,1519,417,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2895,3283,318,2017-11-21 00:00:00,2017-11-21 00:00:00,265
2896,1575,458,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2897,1578,458,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2898,1576,458,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2899,1582,458,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2900,1577,458,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2901,1584,458,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2902,1583,458,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2903,1585,458,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2904,1516,417,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2905,1316,328,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2906,1346,329,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2907,1317,328,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2908,1318,328,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2909,1319,328,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2910,1345,329,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2911,1347,329,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2912,1342,329,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2913,1343,329,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2914,1517,417,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2915,1348,329,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2916,3437,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
2917,3438,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
2918,3439,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
2919,1520,417,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2920,1349,329,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2921,1350,329,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2922,1524,417,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2923,1593,419,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2924,1292,343,2017-11-21 00:00:00,2017-11-21 00:00:00,252
2925,1288,342,2017-11-21 00:00:00,2017-11-21 00:00:00,252
2926,1595,419,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2927,1873,521,2017-11-21 00:00:00,2017-11-21 00:00:00,21
2928,4342,766,2017-11-21 00:00:00,2017-11-21 00:00:00,189
2929,1875,522,2017-11-21 00:00:00,2017-11-21 00:00:00,21
2930,1868,483,2017-11-21 00:00:00,2017-11-21 00:00:00,21
2931,3284,318,2017-11-21 00:00:00,2017-11-21 00:00:00,265
2932,4340,766,2017-11-21 00:00:00,2017-11-21 00:00:00,189
2933,3440,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
2934,3441,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
2935,1293,343,2017-11-21 00:00:00,2017-11-21 00:00:00,252
2936,1290,342,2017-11-21 00:00:00,2017-11-21 00:00:00,252
2937,1603,463,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2938,1602,462,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2939,1606,464,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2940,1605,463,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2941,1874,521,2017-11-21 00:00:00,2017-11-21 00:00:00,21
2942,1876,523,2017-11-21 00:00:00,2017-11-21 00:00:00,21
2943,1608,352,2017-11-21 00:00:00,2017-11-21 00:00:00,95
2944,1612,394,2017-11-21 00:00:00,2017-11-21 00:00:00,95
2945,1615,464,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2946,3443,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
2947,3451,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
2948,3453,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
2949,3449,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
2950,3455,570,2017-11-21 00:00:00,2017-11-21 00:00:00,74
2951,1614,466,2017-11-21 00:00:00,2017-11-21 00:00:00,95
2952,1630,471,2017-11-21 00:00:00,2017-11-21 00:00:00,95
2953,1877,438,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2954,1613,465,2017-11-21 00:00:00,2017-11-21 00:00:00,95
2955,1652,443,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2956,1609,352,2017-11-21 00:00:00,2017-11-21 00:00:00,95
2957,1525,417,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2958,1526,431,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2959,1616,463,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2960,1776,436,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2961,1617,461,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2962,1657,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2963,1632,333,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2964,826,213,2017-11-21 00:00:00,2017-11-21 00:00:00,21
2965,1635,454,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2966,1653,443,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2967,1631,454,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2968,1654,443,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2969,1636,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2970,1650,443,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2971,1637,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2972,1647,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2973,3285,318,2017-11-21 00:00:00,2017-11-21 00:00:00,265
2974,1884,501,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2975,1638,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2976,1639,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2977,1659,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2978,1655,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2979,1772,435,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2980,1651,443,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2981,1656,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2982,1481,445,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2983,1476,446,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2984,1628,470,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2985,1618,461,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2986,1626,470,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2987,1478,445,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2988,1621,461,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2989,1479,445,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2990,1480,445,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2991,1624,468,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2992,1658,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2993,1625,469,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2994,1634,454,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2995,1627,470,2017-11-21 00:00:00,2017-11-21 00:00:00,67
2996,1633,454,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2997,1640,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2998,1642,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
2999,1643,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3000,1475,446,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3001,1477,446,2017-11-21 00:00:00,2017-11-21 00:00:00,114
3002,1482,448,2017-11-21 00:00:00,2017-11-21 00:00:00,126
3003,1619,461,2017-11-21 00:00:00,2017-11-21 00:00:00,67
3004,1483,449,2017-11-21 00:00:00,2017-11-21 00:00:00,126
3005,4341,766,2017-11-21 00:00:00,2017-11-21 00:00:00,189
3006,1620,461,2017-11-21 00:00:00,2017-11-21 00:00:00,67
3007,1622,461,2017-11-21 00:00:00,2017-11-21 00:00:00,67
38,3292,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
39,423,145,2017-11-21 00:00:00,2017-11-21 00:00:00,110
40,1672,418,2017-11-21 00:00:00,2017-11-21 00:00:00,114
41,2569,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
42,2579,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
43,2570,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
44,2578,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
45,2577,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
46,2580,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
47,3166,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
48,3588,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
49,3293,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
50,1824,365,2017-11-21 00:00:00,2017-11-21 00:00:00,95
51,2576,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
52,3172,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
53,2581,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
54,2582,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
55,2583,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
56,3169,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
57,3294,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
58,3170,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
59,3171,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
60,3295,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
61,1919,537,2017-11-21 00:00:00,2017-11-21 00:00:00,114
62,2585,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
63,2584,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
64,2588,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
65,2589,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
66,3974,661,2017-11-21 00:00:00,2017-11-21 00:00:00,114
67,3296,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
68,3975,661,2017-11-21 00:00:00,2017-11-21 00:00:00,114
69,175,73,2017-11-21 00:00:00,2017-11-21 00:00:00,4
70,1245,327,2017-11-21 00:00:00,2017-11-21 00:00:00,114
71,2593,153,2017-11-21 00:00:00,2017-11-21 00:00:00,118
72,2586,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
73,1560,454,2017-11-21 00:00:00,2017-11-21 00:00:00,114
74,1920,537,2017-11-21 00:00:00,2017-11-21 00:00:00,114
75,2592,153,2017-11-21 00:00:00,2017-11-21 00:00:00,118
76,2587,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
77,2590,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
78,2591,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
79,2594,153,2017-11-21 00:00:00,2017-11-21 00:00:00,118
80,3310,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
81,3342,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
82,236,104,2017-11-21 00:00:00,2017-11-21 00:00:00,71
83,1924,433,2017-11-21 00:00:00,2017-11-21 00:00:00,114
84,1926,432,2017-11-21 00:00:00,2017-11-21 00:00:00,114
85,1921,537,2017-11-21 00:00:00,2017-11-21 00:00:00,114
86,1408,331,2017-11-21 00:00:00,2017-11-21 00:00:00,114
87,1923,495,2017-11-21 00:00:00,2017-11-21 00:00:00,114
88,1925,433,2017-11-21 00:00:00,2017-11-21 00:00:00,114
89,1928,434,2017-11-21 00:00:00,2017-11-21 00:00:00,114
90,1930,539,2017-11-21 00:00:00,2017-11-21 00:00:00,114
91,3435,626,2017-11-21 00:00:00,2017-11-21 00:00:00,114
92,192,97,2017-11-21 00:00:00,2017-11-21 00:00:00,71
93,195,97,2017-11-21 00:00:00,2017-11-21 00:00:00,71
94,1936,541,2017-11-21 00:00:00,2017-11-21 00:00:00,114
95,1927,434,2017-11-21 00:00:00,2017-11-21 00:00:00,114
96,1922,494,2017-11-21 00:00:00,2017-11-21 00:00:00,114
97,2598,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
98,1929,434,2017-11-21 00:00:00,2017-11-21 00:00:00,114
99,2596,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
100,1931,539,2017-11-21 00:00:00,2017-11-21 00:00:00,114
101,1932,540,2017-11-21 00:00:00,2017-11-21 00:00:00,114
102,1933,541,2017-11-21 00:00:00,2017-11-21 00:00:00,114
103,1934,541,2017-11-21 00:00:00,2017-11-21 00:00:00,114
104,1935,541,2017-11-21 00:00:00,2017-11-21 00:00:00,114
105,219,102,2017-11-21 00:00:00,2017-11-21 00:00:00,71
106,1937,423,2017-11-21 00:00:00,2017-11-21 00:00:00,114
107,1943,423,2017-11-21 00:00:00,2017-11-21 00:00:00,114
108,1940,423,2017-11-21 00:00:00,2017-11-21 00:00:00,114
109,2597,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
110,2600,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
112,2601,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
113,2599,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
114,2602,154,2017-11-21 00:00:00,2017-11-21 00:00:00,118
116,269,95,2017-11-21 00:00:00,2017-11-21 00:00:00,71
117,267,105,2017-11-21 00:00:00,2017-11-21 00:00:00,71
118,1938,423,2017-11-21 00:00:00,2017-11-21 00:00:00,114
119,2603,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
120,1939,423,2017-11-21 00:00:00,2017-11-21 00:00:00,114
121,1942,423,2017-11-21 00:00:00,2017-11-21 00:00:00,114
122,2624,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
123,2607,153,2017-11-21 00:00:00,2017-11-21 00:00:00,118
124,2623,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
125,3315,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
126,2622,152,2017-11-21 00:00:00,2017-11-21 00:00:00,118
127,3589,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
128,2625,152,2017-11-21 00:00:00,2017-11-21 00:00:00,118
129,2621,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
130,286,112,2017-11-21 00:00:00,2017-11-21 00:00:00,14
131,2604,153,2017-11-21 00:00:00,2017-11-21 00:00:00,118
132,1941,423,2017-11-21 00:00:00,2017-11-21 00:00:00,114
133,1946,499,2017-11-21 00:00:00,2017-11-21 00:00:00,114
140,2610,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
141,2612,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
142,2613,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
143,2611,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
144,297,112,2017-11-21 00:00:00,2017-11-21 00:00:00,14
145,1944,500,2017-11-21 00:00:00,2017-11-21 00:00:00,114
146,1945,499,2017-11-21 00:00:00,2017-11-21 00:00:00,114
147,2617,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
148,2615,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
149,2616,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
150,2618,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
151,2619,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
152,2630,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
153,2614,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
154,301,112,2017-11-21 00:00:00,2017-11-21 00:00:00,14
155,1947,499,2017-11-21 00:00:00,2017-11-21 00:00:00,114
156,2643,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
157,2626,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
158,1949,499,2017-11-21 00:00:00,2017-11-21 00:00:00,114
159,2628,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
160,2642,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
161,1950,499,2017-11-21 00:00:00,2017-11-21 00:00:00,114
162,2629,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
163,2640,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
164,2641,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
165,2627,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
166,2648,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
167,3298,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
168,3297,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
169,3299,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
170,3301,319,2017-11-21 00:00:00,2017-11-21 00:00:00,265
171,326,119,2017-11-21 00:00:00,2017-11-21 00:00:00,107
172,1948,499,2017-11-21 00:00:00,2017-11-21 00:00:00,114
173,2631,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
174,3590,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
175,2635,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
176,2636,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
177,2633,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
178,2646,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
179,2637,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
180,2634,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
181,2638,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
182,2645,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
183,2639,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
184,2647,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
185,2649,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
186,2632,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
187,1952,427,2017-11-21 00:00:00,2017-11-21 00:00:00,114
188,1956,532,2017-11-21 00:00:00,2017-11-21 00:00:00,114
189,2620,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
190,2650,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
191,2651,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
192,2652,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
193,2661,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
196,93,45,2017-11-21 00:00:00,2017-11-21 00:00:00,4
197,2644,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
199,1953,543,2017-11-21 00:00:00,2017-11-21 00:00:00,114
200,1954,544,2017-11-21 00:00:00,2017-11-21 00:00:00,114
201,1955,532,2017-11-21 00:00:00,2017-11-21 00:00:00,114
202,2653,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
203,1957,532,2017-11-21 00:00:00,2017-11-21 00:00:00,114
204,2654,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
205,2655,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
206,2658,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
207,2657,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
208,2660,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
209,2656,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
210,2664,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
211,2665,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
212,2659,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
213,1958,532,2017-11-21 00:00:00,2017-11-21 00:00:00,114
214,1967,545,2017-11-21 00:00:00,2017-11-21 00:00:00,114
215,1960,429,2017-11-21 00:00:00,2017-11-21 00:00:00,114
216,1965,545,2017-11-21 00:00:00,2017-11-21 00:00:00,114
217,1961,429,2017-11-21 00:00:00,2017-11-21 00:00:00,114
218,333,120,2017-11-21 00:00:00,2017-11-21 00:00:00,107
219,1963,545,2017-11-21 00:00:00,2017-11-21 00:00:00,114
220,2662,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
221,2663,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
222,2671,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
223,2668,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
224,2669,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
226,2672,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
227,1959,532,2017-11-21 00:00:00,2017-11-21 00:00:00,114
228,1966,545,2017-11-21 00:00:00,2017-11-21 00:00:00,114
229,1962,429,2017-11-21 00:00:00,2017-11-21 00:00:00,114
230,1964,545,2017-11-21 00:00:00,2017-11-21 00:00:00,114
231,2666,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
232,2670,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
233,1968,546,2017-11-21 00:00:00,2017-11-21 00:00:00,114
234,2667,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
235,2677,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
236,3300,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
237,3599,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
238,454,143,2017-11-21 00:00:00,2017-11-21 00:00:00,69
239,529,163,2017-11-21 00:00:00,2017-11-21 00:00:00,69
240,1969,546,2017-11-21 00:00:00,2017-11-21 00:00:00,114
241,2673,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
242,2674,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
243,1970,547,2017-11-21 00:00:00,2017-11-21 00:00:00,114
244,3520,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
245,2675,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
246,1972,547,2017-11-21 00:00:00,2017-11-21 00:00:00,114
247,3519,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
248,2676,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
249,3596,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
250,3595,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
251,3594,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
252,1971,547,2017-11-21 00:00:00,2017-11-21 00:00:00,114
253,3154,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
254,2678,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
255,3173,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
256,2679,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
257,3523,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
258,3522,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
259,438,151,2017-11-21 00:00:00,2017-11-21 00:00:00,69
260,1982,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
261,1973,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
262,1975,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
263,1985,549,2017-11-21 00:00:00,2017-11-21 00:00:00,147
264,1978,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
265,2682,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
266,2680,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
267,2681,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
268,2684,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
269,2683,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
271,2686,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
272,3597,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
273,1981,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
275,1974,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
276,1990,549,2017-11-21 00:00:00,2017-11-21 00:00:00,147
277,1976,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
278,1979,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
279,1987,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
280,1996,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
281,2005,457,2017-11-21 00:00:00,2017-11-21 00:00:00,114
282,2000,556,2017-11-21 00:00:00,2017-11-21 00:00:00,114
283,3593,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
285,1977,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
286,1980,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
287,2685,156,2017-11-21 00:00:00,2017-11-21 00:00:00,118
288,2694,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
289,2692,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
290,2689,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
291,2690,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
292,2691,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
293,2693,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
294,2696,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
295,2701,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
296,2695,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
297,788,115,2017-11-21 00:00:00,2017-11-21 00:00:00,69
298,2704,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
299,2688,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
300,1984,549,2017-11-21 00:00:00,2017-11-21 00:00:00,147
301,2687,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
302,1989,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
303,2700,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
304,2697,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
305,2698,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
306,3175,318,2017-11-21 00:00:00,2017-11-21 00:00:00,265
307,2699,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
308,3598,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
309,3168,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
310,3174,318,2017-11-21 00:00:00,2017-11-21 00:00:00,265
311,501,160,2017-11-21 00:00:00,2017-11-21 00:00:00,69
312,531,165,2017-11-21 00:00:00,2017-11-21 00:00:00,78
313,1986,553,2017-11-21 00:00:00,2017-11-21 00:00:00,147
314,1983,553,2017-11-21 00:00:00,2017-11-21 00:00:00,147
315,1988,549,2017-11-21 00:00:00,2017-11-21 00:00:00,147
316,1998,556,2017-11-21 00:00:00,2017-11-21 00:00:00,114
317,1991,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
318,1994,549,2017-11-21 00:00:00,2017-11-21 00:00:00,147
320,2702,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
321,2703,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
322,565,162,2017-11-21 00:00:00,2017-11-21 00:00:00,69
323,926,225,2017-11-21 00:00:00,2017-11-21 00:00:00,79
324,352,123,2017-11-21 00:00:00,2017-11-21 00:00:00,107
325,1993,548,2017-11-21 00:00:00,2017-11-21 00:00:00,147
326,1995,549,2017-11-21 00:00:00,2017-11-21 00:00:00,147
327,2705,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
328,2708,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
329,2709,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
330,2710,152,2017-11-21 00:00:00,2017-11-21 00:00:00,118
331,2711,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
332,2712,155,2017-11-21 00:00:00,2017-11-21 00:00:00,118
